id,image_id,area,category_id,video_id,track_id,bbox_x,bbox_y,bbox_w,bbox_h
358417,48416,8316,2,21,632,2828,1392,77,108
358418,48416,22630,2,21,633,2320,1354,155,146
358420,48416,9044,1,21,638,1366,1650,119,76
358421,48416,12445,1,21,653,2325,1575,131,95
358422,48416,8763,1,21,655,1229,1766,69,127
358424,48416,6640,2,21,686,3081,1405,83,80
358425,48417,8346,2,21,632,2830,1392,78,107
358426,48417,22630,2,21,633,2323,1354,155,146
358428,48417,8625,1,21,638,1365,1650,115,75
358429,48417,12220,1,21,653,2324,1576,130,94
358430,48417,8643,1,21,655,1233,1763,67,129
358432,48417,6552,2,21,686,3084,1408,84,78
358433,48418,8532,2,21,632,2831,1394,79,108
358434,48418,22630,2,21,633,2325,1353,155,146
358436,48418,8214,1,21,638,1366,1650,111,74
358437,48418,12090,1,21,653,2324,1578,130,93
358438,48418,8568,1,21,655,1235,1761,68,126
358440,48418,6308,2,21,686,3084,1409,83,76
358441,48419,8560,2,21,632,2831,1396,80,107
358442,48419,22475,2,21,633,2328,1354,155,145
358444,48419,7957,1,21,638,1369,1651,109,73
358445,48419,11960,1,21,653,2323,1579,130,92
358446,48419,8418,1,21,655,1236,1761,69,122
358448,48419,6142,2,21,686,3084,1411,83,74
358449,48420,8667,2,21,632,2831,1399,81,107
358450,48420,22464,2,21,633,2331,1354,156,144
358452,48420,7632,1,21,638,1371,1653,106,72
358453,48420,11739,1,21,653,2324,1580,129,91
358454,48420,8330,1,21,655,1238,1762,70,119
358456,48420,6059,2,21,686,3088,1413,83,73
358457,48421,8774,2,21,632,2831,1401,82,107
358458,48421,22451,2,21,633,2333,1355,157,143
358460,48421,7384,1,21,638,1373,1654,104,71
358461,48421,11520,1,21,653,2323,1583,128,90
358462,48421,8352,1,21,655,1238,1762,72,116
358464,48421,5976,2,21,686,3088,1415,83,72
358465,48422,9222,2,21,632,2830,1404,87,106
358466,48422,22451,2,21,633,2335,1353,157,143
358468,48422,7272,1,21,638,1375,1654,101,72
358469,48422,11303,1,21,653,2323,1584,127,89
358470,48422,8288,1,21,655,1237,1762,74,112
358472,48422,5976,2,21,686,3090,1416,83,72
358473,48423,9555,2,21,632,2829,1406,91,105
358474,48423,22451,2,21,633,2336,1352,157,143
358476,48423,6984,1,21,638,1378,1654,97,72
358477,48423,11088,1,21,653,2323,1585,126,88
358478,48423,8140,1,21,655,1237,1763,74,110
358480,48423,5893,2,21,686,3090,1418,83,71
358481,48424,9776,2,21,632,2826,1408,94,104
358482,48424,22451,2,21,633,2337,1352,157,143
358484,48424,6768,1,21,638,1382,1655,94,72
358485,48424,11125,1,21,653,2323,1586,125,89
358486,48424,8066,1,21,655,1237,1764,74,109
358488,48424,5810,2,21,686,3093,1419,83,70
358489,48425,10088,2,21,632,2824,1411,97,104
358490,48425,22152,2,21,633,2337,1351,156,142
358492,48425,6624,1,21,638,1384,1655,92,72
358493,48425,11303,1,21,653,2321,1586,127,89
358494,48425,8066,1,21,655,1238,1764,74,109
358496,48425,5658,2,21,686,3094,1420,82,69
358497,48426,10300,2,21,632,2822,1412,100,103
358498,48426,21714,2,21,633,2340,1350,154,141
358500,48426,6480,1,21,638,1387,1655,90,72
358501,48426,11214,1,21,653,2321,1588,126,89
358502,48426,8214,1,21,655,1237,1764,74,111
358504,48426,5576,2,21,686,3098,1421,82,68
358505,48427,10609,2,21,632,2820,1414,103,103
358506,48427,21432,2,21,633,2343,1350,152,141
358508,48427,6090,1,21,638,1391,1655,87,70
358509,48427,11430,1,21,653,2322,1587,127,90
358510,48427,8588,1,21,655,1240,1766,76,113
358512,48427,5494,2,21,686,3097,1422,82,67
358513,48428,10815,2,21,632,2820,1415,105,103
358514,48428,21000,2,21,633,2344,1351,150,140
358516,48428,5796,1,21,638,1395,1655,84,69
358517,48428,11610,1,21,653,2322,1588,129,90
358518,48428,8775,1,21,655,1241,1766,75,117
358520,48428,5412,2,21,686,3098,1424,82,66
358521,48429,11021,2,21,632,2818,1416,107,103
358522,48429,20286,2,21,633,2348,1353,147,138
358524,48429,5427,1,21,638,1399,1656,81,67
358525,48429,12103,1,21,653,2321,1589,133,91
358526,48429,9028,1,21,655,1241,1764,74,122
358528,48429,5330,2,21,686,3099,1425,82,65
358529,48430,11440,2,21,632,2817,1418,110,104
358530,48430,19584,2,21,633,2350,1354,144,136
358532,48430,5070,1,21,638,1403,1657,78,65
358533,48430,12648,1,21,653,2317,1589,136,93
358534,48430,9198,1,21,655,1241,1763,73,126
358536,48430,5166,2,21,686,3100,1427,82,63
358537,48431,11648,2,21,632,2816,1419,112,104
358538,48431,18760,2,21,633,2352,1357,140,134
358540,48431,4800,1,21,638,1405,1659,75,64
358541,48431,13344,1,21,653,2317,1590,139,96
358542,48431,9271,1,21,655,1241,1763,73,127
358544,48431,5022,2,21,686,3102,1428,81,62
358545,48432,11960,2,21,632,2814,1421,115,104
358546,48432,17822,2,21,633,2355,1362,134,133
358548,48432,4536,1,21,638,1407,1660,72,63
358549,48432,13632,1,21,653,2314,1589,142,96
358550,48432,9216,1,21,655,1242,1766,72,128
358552,48432,5002,2,21,686,3101,1430,82,61
358553,48433,12390,2,21,632,2812,1422,118,105
358554,48433,16900,2,21,633,2359,1365,130,130
358556,48433,4473,1,21,638,1409,1661,71,63
358557,48433,14065,1,21,653,2314,1589,145,97
358558,48433,9216,1,21,655,1241,1769,72,128
358560,48433,4860,2,21,686,3103,1431,81,60
358561,48434,12600,2,21,632,2811,1424,120,105
358562,48434,16256,2,21,633,2361,1367,127,128
358564,48434,4340,1,21,638,1411,1662,70,62
358565,48434,14406,1,21,653,2311,1589,147,98
358566,48434,9000,1,21,655,1239,1770,72,125
358568,48434,4779,2,21,686,3105,1433,81,59
358569,48435,12932,2,21,632,2810,1424,122,106
358570,48435,15750,2,21,633,2366,1369,126,125
358572,48435,4410,1,21,638,1410,1664,70,63
358573,48435,14751,1,21,653,2311,1589,149,99
358574,48435,8591,1,21,655,1238,1775,71,121
358576,48435,4698,2,21,686,3104,1434,81,58
358577,48436,13038,2,21,632,2808,1426,123,106
358578,48436,15250,2,21,633,2369,1369,125,122
358580,48436,4473,1,21,638,1410,1665,71,63
358581,48436,15300,1,21,653,2309,1588,150,102
358582,48436,7906,1,21,655,1238,1780,67,118
358584,48436,4617,2,21,686,3105,1435,81,57
358585,48437,13020,2,21,632,2807,1429,124,105
358586,48437,14637,2,21,633,2369,1373,123,119
358588,48437,4526,1,21,638,1407,1665,73,62
358589,48437,15704,1,21,653,2306,1589,151,104
358590,48437,7345,1,21,655,1239,1783,65,113
358592,48437,4560,2,21,686,3108,1437,80,57
358593,48438,13000,2,21,632,2807,1431,125,104
358594,48438,14260,2,21,633,2372,1375,124,115
358596,48438,4712,1,21,638,1404,1666,76,62
358597,48438,16416,1,21,653,2304,1589,152,108
358598,48438,6820,1,21,655,1241,1786,62,110
358600,48438,4446,2,21,686,3110,1438,78,57
358601,48439,13000,2,21,632,2807,1434,125,104
358602,48439,13786,2,21,633,2373,1377,122,113
358604,48439,4836,1,21,638,1404,1667,78,62
358605,48439,17402,1,21,653,2303,1588,154,113
358606,48439,6360,1,21,655,1243,1788,60,106
358608,48439,4446,2,21,686,3111,1438,78,57
358609,48440,12896,2,21,632,2808,1435,124,104
358610,48440,13090,2,21,633,2374,1378,119,110
358612,48440,5022,1,21,638,1401,1669,81,62
358613,48440,18055,1,21,653,2301,1585,157,115
358614,48440,6077,1,21,655,1246,1791,59,103
358616,48440,4389,2,21,686,3114,1440,77,57
358617,48441,12669,2,21,632,2808,1436,123,103
358618,48441,12644,2,21,633,2375,1379,116,109
358620,48441,5355,1,21,638,1400,1669,85,63
358621,48441,18603,1,21,653,2300,1582,159,117
358622,48441,6018,1,21,655,1248,1795,59,102
358624,48441,4275,2,21,686,3115,1440,75,57
358625,48442,12669,2,21,632,2809,1438,123,103
358626,48442,12198,2,21,633,2378,1381,114,107
358628,48442,5544,1,21,638,1402,1671,88,63
358629,48442,19116,1,21,653,2300,1578,162,118
358630,48442,5916,1,21,655,1250,1796,58,102
358632,48442,4144,2,21,686,3117,1441,74,56
358633,48443,12444,2,21,632,2809,1441,122,102
358634,48443,11872,2,21,633,2380,1382,112,106
358636,48443,5824,1,21,638,1399,1671,91,64
358637,48443,19516,1,21,653,2300,1578,164,119
358638,48443,5768,1,21,655,1252,1794,56,103
358640,48443,4015,2,21,686,3120,1442,73,55
358641,48444,12221,2,21,632,2811,1443,121,101
358642,48444,11445,2,21,633,2381,1382,109,105
358644,48444,6045,1,21,638,1398,1670,93,65
358645,48444,19844,1,21,653,2301,1574,164,121
358646,48444,5880,1,21,655,1253,1793,56,105
358648,48444,3888,2,21,686,3120,1442,72,54
358649,48445,11900,2,21,632,2812,1444,119,100
358650,48445,11445,2,21,633,2384,1381,109,105
358652,48445,6110,1,21,638,1397,1671,94,65
358653,48445,20008,1,21,653,2302,1572,164,122
358654,48445,5992,1,21,655,1254,1795,56,107
358656,48445,3816,2,21,686,3120,1443,72,53
358657,48446,11682,2,21,632,2814,1446,118,99
358658,48446,11340,2,21,633,2385,1381,108,105
358660,48446,6270,1,21,638,1398,1672,95,66
358661,48446,20541,1,21,653,2300,1571,167,123
358662,48446,6327,1,21,655,1255,1794,57,111
358664,48446,3816,2,21,686,3119,1444,72,53
358665,48447,11466,2,21,632,2816,1449,117,98
358666,48447,11448,2,21,633,2388,1380,108,106
358668,48447,6270,1,21,638,1400,1672,95,66
358669,48447,20875,1,21,653,2299,1571,167,125
358670,48447,6670,1,21,655,1256,1795,58,115
358672,48447,3744,2,21,686,3121,1445,72,52
358673,48448,11040,2,21,632,2816,1451,115,96
358674,48448,11232,2,21,633,2390,1379,108,104
358676,48448,6499,1,21,638,1400,1672,97,67
358677,48448,21168,1,21,653,2299,1571,168,126
358678,48448,7200,1,21,655,1256,1794,60,120
358680,48448,3796,2,21,686,3118,1446,73,52
358681,48449,10735,2,21,632,2818,1453,113,95
358682,48449,11232,2,21,633,2391,1379,108,104
358684,48449,6664,1,21,638,1401,1673,98,68
358685,48449,21463,1,21,653,2301,1572,169,127
358686,48449,7688,1,21,655,1257,1792,62,124
358688,48449,3900,2,21,686,3118,1447,75,52
358689,48450,10340,2,21,632,2821,1455,110,94
358690,48450,11445,2,21,633,2392,1377,109,105
358692,48450,6732,1,21,638,1402,1673,99,68
358693,48450,21336,1,21,653,2301,1574,168,127
358694,48450,8192,1,21,655,1259,1791,64,128
358696,48450,4028,2,21,686,3118,1447,76,53
358697,48451,10044,2,21,632,2825,1457,108,93
358698,48451,11770,2,21,633,2394,1376,110,107
358700,48451,6936,1,21,638,1404,1675,102,68
358701,48451,21209,1,21,653,2302,1575,167,127
358702,48451,8580,1,21,655,1260,1789,65,132
358704,48451,4081,2,21,686,3118,1447,77,53
358705,48452,9555,2,21,632,2825,1459,105,91
358706,48452,12210,2,21,633,2393,1375,111,110
358708,48452,7245,1,21,638,1405,1676,105,69
358709,48452,20916,1,21,653,2303,1577,166,126
358710,48452,9246,1,21,655,1262,1788,67,138
358712,48452,4266,2,21,686,3117,1447,79,54
358713,48453,9078,2,21,632,2827,1461,102,89
358714,48453,12768,2,21,633,2393,1374,112,114
358716,48453,7452,1,21,638,1405,1676,108,69
358717,48453,20336,1,21,653,2303,1579,164,124
358718,48453,9729,1,21,655,1264,1783,69,141
358720,48453,4480,2,21,686,3116,1446,80,56
358721,48454,8526,2,21,632,2831,1462,98,87
358722,48454,13338,2,21,633,2392,1374,114,117
358724,48454,7630,1,21,638,1406,1676,109,70
358725,48454,19886,1,21,653,2305,1581,163,122
358726,48454,10080,1,21,655,1267,1780,70,144
358728,48454,4617,2,21,686,3116,1445,81,57
358729,48455,8075,2,21,632,2834,1463,95,85
358730,48455,14278,2,21,633,2389,1372,118,121
358732,48455,7810,1,21,638,1406,1677,110,71
358733,48455,19360,1,21,653,2309,1584,160,121
358734,48455,10150,1,21,655,1270,1775,70,145
358736,48455,4897,2,21,686,3116,1442,83,59
358737,48456,7644,2,21,632,2838,1466,91,84
358738,48456,15128,2,21,633,2387,1370,122,124
358740,48456,7881,1,21,638,1409,1677,111,71
358741,48456,18644,1,21,653,2311,1585,158,118
358742,48456,10366,1,21,655,1272,1773,71,146
358744,48456,5015,2,21,686,3116,1443,85,59
358745,48457,7134,2,21,632,2842,1467,87,82
358746,48457,15875,2,21,633,2385,1369,125,127
358748,48457,8094,1,21,638,1413,1679,114,71
358749,48457,17980,1,21,653,2313,1586,155,116
358750,48457,10804,1,21,655,1274,1773,74,146
358752,48457,5280,2,21,686,3116,1443,88,60
358753,48458,6724,2,21,632,2845,1467,82,82
358754,48458,17157,2,21,633,2383,1366,129,133
358756,48458,8236,1,21,638,1417,1678,116,71
358757,48458,17289,1,21,653,2312,1590,153,113
358758,48458,10868,1,21,655,1272,1772,76,143
358760,48458,5490,2,21,686,3116,1443,90,61
358761,48459,6318,2,21,632,2847,1465,78,81
358762,48459,18487,2,21,633,2383,1365,133,139
358764,48459,8236,1,21,638,1417,1678,116,71
358765,48459,16539,1,21,653,2313,1591,149,111
358766,48459,10780,1,21,655,1272,1774,77,140
358768,48459,5704,2,21,686,3115,1442,92,62
358769,48460,5846,2,21,632,2851,1465,74,79
358770,48460,19728,2,21,633,2384,1361,137,144
358772,48460,8165,1,21,638,1419,1678,115,71
358773,48460,15914,1,21,653,2313,1594,146,109
358774,48460,10549,1,21,655,1271,1779,77,137
358776,48460,5922,2,21,686,3114,1441,94,63
358777,48461,5467,2,21,632,2854,1465,71,77
358778,48461,20720,2,21,633,2385,1359,140,148
358780,48461,7980,1,21,638,1422,1679,114,70
358781,48461,15301,1,21,653,2315,1597,143,107
358782,48461,10164,1,21,655,1269,1785,77,132
358784,48461,6144,2,21,686,3115,1440,96,64
358785,48462,5100,2,21,632,2856,1466,68,75
358786,48462,21736,2,21,633,2387,1355,143,152
358788,48462,7840,1,21,638,1425,1680,112,70
358789,48462,14946,1,21,653,2316,1597,141,106
358790,48462,9652,1,21,655,1268,1792,76,127
358792,48462,6402,2,21,686,3116,1439,97,66
358793,48463,4884,2,21,632,2859,1466,66,74
358794,48463,22484,2,21,633,2389,1352,146,154
358796,48463,7630,1,21,638,1428,1681,109,70
358797,48463,14700,1,21,653,2317,1598,140,105
358798,48463,9075,1,21,655,1265,1798,75,121
358800,48463,6566,2,21,686,3116,1439,98,67
358801,48464,4672,2,21,632,2861,1467,64,73
358802,48464,22932,2,21,633,2393,1350,147,156
358804,48464,7490,1,21,638,1431,1682,107,70
358805,48464,14560,1,21,653,2318,1598,140,104
358806,48464,8436,1,21,655,1265,1805,74,114
358808,48464,6732,2,21,686,3116,1440,99,68
358809,48465,4464,2,21,632,2863,1469,62,72
358810,48465,23236,2,21,633,2397,1345,148,157
358812,48465,7420,1,21,638,1433,1683,106,70
358813,48465,14317,1,21,653,2317,1601,139,103
358814,48465,7884,1,21,655,1267,1810,73,108
358816,48465,6831,2,21,686,3117,1440,99,69
358817,48466,4392,2,21,632,2865,1468,61,72
358818,48466,23542,2,21,633,2399,1343,149,158
358820,48466,7455,1,21,638,1434,1685,105,71
358821,48466,14317,1,21,653,2318,1601,139,103
358822,48466,7488,1,21,655,1268,1813,72,104
358824,48466,6732,2,21,686,3115,1446,99,68
358825,48467,4320,2,21,632,2867,1469,60,72
358826,48467,23542,2,21,633,2402,1342,149,158
358828,48467,7560,1,21,638,1433,1685,105,72
358829,48467,14595,1,21,653,2319,1602,139,105
358830,48467,7029,1,21,655,1270,1813,71,99
358832,48467,6732,2,21,686,3116,1445,99,68
358833,48468,4248,2,21,632,2868,1470,59,72
358834,48468,23393,2,21,633,2404,1339,149,157
358836,48468,7738,1,21,638,1434,1686,106,73
358837,48468,14734,1,21,653,2319,1603,139,106
358838,48468,6580,1,21,655,1272,1815,70,94
358840,48468,6831,2,21,686,3117,1445,99,69
358841,48469,4248,2,21,632,2870,1470,59,72
358842,48469,23550,2,21,633,2407,1337,150,157
358844,48469,7770,1,21,638,1432,1685,105,74
358845,48469,14873,1,21,653,2319,1602,139,107
358846,48469,6210,1,21,655,1274,1816,69,90
358848,48469,6664,2,21,686,3117,1452,98,68
358849,48470,4176,2,21,632,2872,1471,58,72
358850,48470,23400,2,21,633,2410,1338,150,156
358852,48470,7875,1,21,638,1430,1684,105,75
358853,48470,15260,1,21,653,2320,1601,140,109
358854,48470,6052,1,21,655,1274,1816,68,89
358856,48470,6664,2,21,686,3118,1451,98,68
358857,48471,4234,2,21,632,2872,1472,58,73
358858,48471,23556,2,21,633,2412,1336,151,156
358860,48471,7770,1,21,638,1429,1683,105,74
358861,48471,15620,1,21,653,2319,1601,142,110
358862,48471,6052,1,21,655,1276,1816,68,89
358864,48471,6862,2,21,686,3122,1451,94,73
358865,48472,4176,2,21,632,2873,1473,58,72
358866,48472,23560,2,21,633,2414,1336,152,155
358868,48472,7488,1,21,638,1427,1682,104,72
358869,48472,15950,1,21,653,2320,1602,145,110
358870,48472,6141,1,21,655,1278,1815,69,89
358872,48472,6840,2,21,686,3124,1452,90,76
358873,48473,4234,2,21,632,2874,1473,58,73
358874,48473,23560,2,21,633,2416,1336,152,155
358876,48473,7100,1,21,638,1428,1683,100,71
358877,48473,16576,1,21,653,2320,1601,148,112
358878,48473,6510,1,21,655,1280,1814,70,93
358880,48473,6864,2,21,686,3126,1456,88,78
358881,48474,4234,2,21,632,2874,1474,58,73
358882,48474,23408,2,21,633,2419,1336,152,154
358884,48474,6860,1,21,638,1429,1684,98,70
358885,48474,16912,1,21,653,2319,1602,151,112
358886,48474,6693,1,21,655,1283,1813,69,97
358888,48474,7138,2,21,686,3127,1448,86,83
358889,48475,4248,2,21,632,2874,1476,59,72
358890,48475,23409,2,21,633,2421,1333,153,153
358892,48475,6528,1,21,638,1432,1684,96,68
358893,48475,17556,1,21,653,2318,1600,154,114
358894,48475,6868,1,21,655,1286,1809,68,101
358896,48475,7140,2,21,686,3129,1455,85,84
358897,48476,4248,2,21,632,2875,1476,59,72
358898,48476,23256,2,21,633,2423,1333,153,152
358900,48476,6164,1,21,638,1437,1685,92,67
358901,48476,17940,1,21,653,2314,1600,156,115
358902,48476,7208,1,21,655,1287,1807,68,106
358904,48476,7392,2,21,686,3130,1450,84,88
358905,48477,4320,2,21,632,2876,1478,60,72
358906,48477,23103,2,21,633,2425,1332,153,151
358908,48477,5874,1,21,638,1438,1685,89,66
358909,48477,18644,1,21,653,2312,1600,158,118
358910,48477,7616,1,21,655,1289,1806,68,112
358912,48477,7304,2,21,686,3131,1458,83,88
358913,48478,4320,2,21,632,2875,1479,60,72
358914,48478,22950,2,21,633,2427,1333,153,150
358916,48478,5568,1,21,638,1441,1687,87,64
358917,48478,19520,1,21,653,2310,1600,160,122
358918,48478,8073,1,21,655,1291,1803,69,117
358920,48478,7544,2,21,686,3132,1455,82,92
358921,48479,4320,2,21,632,2876,1479,60,72
358922,48479,22946,2,21,633,2427,1333,154,149
358924,48479,5355,1,21,638,1444,1688,85,63
358925,48479,20250,1,21,653,2308,1598,162,125
358926,48479,8470,1,21,655,1292,1800,70,121
358928,48479,7790,2,21,686,3133,1453,82,95
358929,48480,4453,2,21,632,2877,1480,61,73
358930,48480,22491,2,21,633,2431,1333,153,147
358932,48480,5208,1,21,638,1446,1688,84,62
358933,48480,20864,1,21,653,2305,1596,163,128
358934,48480,9144,1,21,655,1291,1801,72,127
358936,48480,7954,2,21,686,3133,1454,82,97
358937,48481,4526,2,21,632,2877,1481,62,73
358938,48481,22192,2,21,633,2430,1335,152,146
358940,48481,5084,1,21,638,1446,1688,82,62
358941,48481,21450,1,21,653,2302,1595,165,130
358942,48481,9900,1,21,655,1291,1800,75,132
358944,48481,8262,2,21,686,3135,1451,81,102
358945,48482,4526,2,21,632,2877,1483,62,73
358946,48482,21895,2,21,633,2432,1337,151,145
358948,48482,4941,1,21,638,1448,1689,81,61
358949,48482,21912,1,21,653,2298,1593,166,132
358950,48482,10549,1,21,655,1292,1799,77,137
358952,48482,8667,2,21,686,3137,1448,81,107
358953,48483,4536,2,21,632,2876,1483,63,72
358954,48483,21744,2,21,633,2437,1336,151,144
358956,48483,4880,1,21,638,1450,1688,80,61
358957,48483,22512,1,21,653,2298,1591,168,134
358958,48483,11200,1,21,655,1291,1795,80,140
358960,48483,9040,2,21,686,3137,1443,80,113
358961,48484,4536,2,21,632,2877,1485,63,72
358962,48484,21009,2,21,633,2437,1338,149,141
358964,48484,4880,1,21,638,1450,1690,80,61
358965,48484,23256,1,21,653,2299,1590,171,136
358966,48484,11644,1,21,655,1293,1796,82,142
358968,48484,9322,2,21,686,3142,1439,79,118
358969,48485,4536,2,21,632,2878,1486,63,72
358970,48485,20572,2,21,633,2442,1337,148,139
358972,48485,4880,1,21,638,1449,1690,80,61
358973,48485,23701,1,21,653,2297,1590,173,137
358974,48485,12118,1,21,655,1295,1794,83,146
358976,48485,9559,2,21,686,3141,1437,79,121
358977,48486,4402,2,21,632,2879,1487,62,71
358978,48486,19845,2,21,633,2443,1339,147,135
358980,48486,4960,1,21,638,1449,1690,80,62
358981,48486,24112,1,21,653,2298,1589,176,137
358982,48486,12348,1,21,655,1297,1790,84,147
358984,48486,9638,2,21,686,3142,1438,79,122
358985,48487,4402,2,21,632,2879,1488,62,71
358986,48487,18980,2,21,633,2445,1345,146,130
358988,48487,5040,1,21,638,1450,1689,80,63
358989,48487,24112,1,21,653,2299,1590,176,137
358990,48487,12580,1,21,655,1301,1790,85,148
358992,48487,9638,2,21,686,3142,1441,79,122
358993,48488,4340,2,21,632,2880,1489,62,70
358994,48488,18288,2,21,633,2444,1348,144,127
358996,48488,4977,1,21,638,1450,1689,79,63
358997,48488,23760,1,21,653,2299,1590,176,135
358998,48488,12367,1,21,655,1304,1786,83,149
359000,48488,9760,2,21,686,3145,1442,80,122
359001,48489,4340,2,21,632,2881,1491,62,70
359002,48489,17484,2,21,633,2447,1350,141,124
359004,48489,5120,1,21,638,1451,1689,80,64
359005,48489,23408,1,21,653,2302,1590,176,133
359006,48489,12450,1,21,655,1307,1787,83,150
359008,48489,9760,2,21,686,3144,1445,80,122
359009,48490,4209,2,21,632,2881,1492,61,69
359010,48490,16577,2,21,633,2450,1351,137,121
359012,48490,5135,1,21,638,1452,1691,79,65
359013,48490,22794,1,21,653,2302,1593,174,131
359014,48490,12533,1,21,655,1309,1786,83,151
359016,48490,9882,2,21,686,3146,1446,81,122
359017,48491,4278,2,21,632,2883,1494,62,69
359018,48491,15930,2,21,633,2452,1352,135,118
359020,48491,5280,1,21,638,1452,1689,80,66
359021,48491,22188,1,21,653,2303,1596,172,129
359022,48491,12699,1,21,655,1308,1783,83,153
359024,48491,9882,2,21,686,3147,1447,81,122
359025,48492,4148,2,21,632,2884,1495,61,68
359026,48492,15312,2,21,633,2455,1353,132,116
359028,48492,5214,1,21,638,1453,1690,79,66
359029,48492,21294,1,21,653,2303,1600,169,126
359030,48492,12710,1,21,655,1308,1783,82,155
359032,48492,9680,2,21,686,3147,1449,80,121
359033,48493,4216,2,21,632,2884,1497,62,68
359034,48493,14835,2,21,633,2458,1353,129,115
359036,48493,5293,1,21,638,1453,1690,79,67
359037,48493,20584,1,21,653,2303,1603,166,124
359038,48493,12792,1,21,655,1308,1779,82,156
359040,48493,9559,2,21,686,3149,1451,79,121
359041,48494,4209,2,21,632,2885,1497,61,69
359042,48494,14690,2,21,633,2464,1353,130,113
359044,48494,5360,1,21,638,1454,1691,80,67
359045,48494,19481,1,21,653,2305,1606,161,121
359046,48494,12717,1,21,655,1310,1776,81,157
359048,48494,9360,2,21,686,3149,1452,78,120
359049,48495,4209,2,21,632,2885,1499,61,69
359050,48495,14097,2,21,633,2462,1354,127,111
359052,48495,5520,1,21,638,1454,1692,80,69
359053,48495,18683,1,21,653,2305,1609,157,119
359054,48495,12636,1,21,655,1309,1776,81,156
359056,48495,9360,2,21,686,3150,1452,78,120
359057,48496,4209,2,21,632,2886,1499,61,69
359058,48496,13516,2,21,633,2463,1355,124,109
359060,48496,5670,1,21,638,1453,1693,81,70
359061,48496,17980,1,21,653,2305,1613,155,116
359062,48496,12393,1,21,655,1309,1776,81,153
359064,48496,9240,2,21,686,3151,1452,77,120
359065,48497,4340,2,21,632,2886,1499,62,70
359066,48497,12947,2,21,633,2465,1355,121,107
359068,48497,5976,1,21,638,1454,1693,83,72
359069,48497,17346,1,21,653,2307,1618,147,118
359070,48497,12069,1,21,655,1309,1781,81,149
359072,48497,9196,2,21,686,3152,1451,76,121
359073,48498,4402,2,21,632,2886,1500,62,71
359074,48498,12600,2,21,633,2467,1355,120,105
359076,48498,6278,1,21,638,1454,1693,86,73
359077,48498,16680,1,21,653,2313,1619,139,120
359078,48498,11826,1,21,655,1309,1786,81,146
359080,48498,9196,2,21,686,3154,1452,76,121
359081,48499,4402,2,21,632,2887,1501,62,71
359082,48499,12376,2,21,633,2469,1355,119,104
359084,48499,6612,1,21,638,1456,1694,87,76
359085,48499,15576,1,21,653,2317,1623,132,118
359086,48499,11502,1,21,655,1310,1790,81,142
359088,48499,9000,2,21,686,3154,1453,75,120
359089,48500,4464,2,21,632,2888,1501,62,72
359090,48500,12051,2,21,633,2469,1355,117,103
359092,48500,7031,1,21,638,1456,1695,89,79
359093,48500,14732,1,21,653,2319,1626,127,116
359094,48500,11259,1,21,655,1311,1796,81,139
359096,48500,9075,2,21,686,3154,1452,75,121
359097,48501,4588,2,21,632,2888,1502,62,74
359098,48501,11730,2,21,633,2472,1356,115,102
359100,48501,7644,1,21,638,1456,1697,91,84
359101,48501,13899,1,21,653,2319,1629,123,113
359102,48501,11016,1,21,655,1312,1800,81,136
359104,48501,9196,2,21,686,3155,1452,76,121
359105,48502,4650,2,21,632,2889,1502,62,75
359106,48502,11615,2,21,633,2476,1356,115,101
359108,48502,8096,1,21,638,1455,1696,92,88
359109,48502,13320,1,21,653,2321,1632,120,111
359110,48502,10692,1,21,655,1311,1801,81,132
359112,48502,9240,2,21,686,3153,1452,77,120
359113,48503,4650,2,21,632,2890,1503,62,75
359114,48503,11514,2,21,633,2475,1357,114,101
359116,48503,8556,1,21,638,1454,1696,93,92
359117,48503,12753,1,21,653,2322,1633,117,109
359118,48503,10160,1,21,655,1311,1805,80,127
359120,48503,9120,2,21,686,3152,1452,76,120
359121,48504,4712,2,21,632,2891,1503,62,76
359122,48504,11300,2,21,633,2477,1358,113,100
359124,48504,8742,1,21,638,1455,1695,94,93
359125,48504,12096,1,21,653,2329,1634,112,108
359126,48504,9638,1,21,655,1311,1807,79,122
359128,48504,9120,2,21,686,3154,1454,76,120
359129,48505,4836,2,21,632,2892,1502,62,78
359130,48505,11200,2,21,633,2479,1357,112,100
359132,48505,8649,1,21,638,1455,1694,93,93
359133,48505,11772,1,21,653,2332,1636,109,108
359134,48505,9086,1,21,655,1310,1808,77,118
359136,48505,9044,2,21,686,3154,1454,76,119
359137,48506,4836,2,21,632,2893,1504,62,78
359138,48506,11110,2,21,633,2479,1358,110,101
359140,48506,8742,1,21,638,1456,1695,93,94
359141,48506,11554,1,21,653,2334,1635,106,109
359142,48506,8625,1,21,655,1309,1806,75,115
359144,48506,8932,2,21,686,3154,1455,77,116
359145,48507,4819,2,21,632,2893,1502,61,79
359146,48507,11110,2,21,633,2481,1356,110,101
359148,48507,8740,1,21,638,1456,1696,92,95
359149,48507,11655,1,21,653,2337,1634,105,111
359150,48507,8322,1,21,655,1308,1806,73,114
359152,48507,8814,2,21,686,3154,1455,78,113
359153,48508,4880,2,21,632,2895,1504,61,80
359154,48508,11322,2,21,633,2483,1354,111,102
359156,48508,8924,1,21,638,1457,1696,92,97
359157,48508,11978,1,21,653,2339,1634,106,113
359158,48508,7920,1,21,655,1308,1812,72,110
359160,48508,8580,2,21,686,3154,1457,78,110
